Event Title,Event Date,Location,Judge Name,Fighter 1 Name,Fighter 2 Name,Round,Fighter 1 Score,Fighter 2 Score,Fight ID,Round Count,In Minority,Rounds_Judged,Year,Judge Year Count,Rounds_Judged_SoFar
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",David Lethaby,Khabilov,Johnson,2,10.0,9,3414,4,0,1433,2018,132,514
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Dvalishvili,Ware,3,10.0,8,3412,4,0,1767,2018,133,750
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Dvalishvili,Ware,1,10.0,8,3412,4,0,1767,2018,133,751
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Dvalishvili,Ware,2,10.0,9,3412,4,0,1767,2018,133,752
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Derek Cleary,Abdurakhimov,Arlovski,3,10.0,9,3411,4,0,2160,2018,150,841
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Derek Cleary,Abdurakhimov,Arlovski,2,10.0,9,3411,4,0,2160,2018,150,842
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Derek Cleary,Abdurakhimov,Arlovski,1,10.0,9,3411,4,0,2160,2018,150,843
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Abdurakhimov,Arlovski,3,10.0,9,3411,4,0,1767,2018,133,753
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Abdurakhimov,Arlovski,2,10.0,9,3411,4,0,1767,2018,133,754
UFC Fight Night 136: Hunt vs. Oliynyk,2018-09-15,"Moscow, Russia",Ben Cartlidge,Abdurakhimov,Arlovski,1,10.0,9,3411,4,0,1767,2018,133,755
Bellator 205: McKee vs. Macapá,2018-09-21,"Boise, Idaho, USA",Judge not found,Nunez,Wick,1,10.0,9,293,3,0,397,2018,122,202
Bellator 205: McKee vs. Macapá,2018-09-21,"Boise, Idaho, USA",Judge not found,Nunez,Wick,2,10.0,9,293,3,0,397,2018,122,203
Bellator 205: McKee vs. Macapá,2018-09-21,"Boise, Idaho, USA",Judge not found,Nunez,Wick,3,10.0,9,293,3,0,397,2018,122,204
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Leites,Lombard,1,9.0,10,3418,4,0,1840,2018,187,796
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Leites,Lombard,2,10.0,9,3418,4,0,1840,2018,187,797
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Leites,Lombard,3,10.0,9,3418,4,0,1840,2018,187,798
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Guilherme Bravo,Leites,Lombard,1,9.0,10,3418,4,0,268,2018,32,198
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Guilherme Bravo,Leites,Lombard,2,10.0,9,3418,4,0,268,2018,32,199
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Guilherme Bravo,Leites,Lombard,3,10.0,9,3418,4,0,268,2018,32,200
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Spann,Henrique,1,10.0,9,3419,3,0,1840,2018,187,799
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Spann,Henrique,2,10.0,9,3419,3,0,1840,2018,187,800
UFC Fight Night 137: Santos vs. Anders,2018-09-22,"São Paulo, Brazil",Chris Lee,Spann,Henrique,3,10.0,9,3419,3,0,1840,2018,187,801
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Figueroa,Romero,3,9.0,10,297,4,0,656,2018,67,599
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,San Diego,Neal,3,9.0,10,300,3,0,2160,2018,150,844
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,San Diego,Neal,2,10.0,9,300,3,0,2160,2018,150,845
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,San Diego,Neal,1,10.0,9,300,3,0,2160,2018,150,846
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Piccolotti,Terry,3,10.0,9,299,4,0,656,2018,67,600
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Piccolotti,Terry,2,10.0,9,299,4,0,656,2018,67,601
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Piccolotti,Terry,1,10.0,9,299,4,0,656,2018,67,602
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Piccolotti,Terry,2,10.0,9,299,4,0,2160,2018,150,847
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Piccolotti,Terry,1,10.0,9,299,4,0,2160,2018,150,848
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Figueroa,Romero,3,8.0,10,297,4,1,1678,2018,67,265
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Figueroa,Romero,2,10.0,8,297,4,0,1678,2018,67,266
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Figueroa,Romero,1,10.0,8,297,4,0,1678,2018,67,267
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Campbell,Ramirez,1,10.0,9,296,4,0,1678,2018,67,268
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Campbell,Ramirez,2,10.0,9,296,4,0,1678,2018,67,269
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Michael Bell,Campbell,Ramirez,3,10.0,9,296,4,0,1678,2018,67,270
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Ron McCarthy,Campbell,Ramirez,1,10.0,9,296,4,0,806,2018,37,117
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Ron McCarthy,Campbell,Ramirez,2,10.0,9,296,4,0,806,2018,37,118
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Ron McCarthy,Campbell,Ramirez,3,10.0,9,296,4,0,806,2018,37,119
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Bouland,Edwards,1,10.0,9,1314,4,0,1767,2018,133,756
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Figueroa,Romero,1,10.0,8,297,4,0,2160,2018,150,849
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Figueroa,Romero,2,10.0,8,297,4,0,2160,2018,150,850
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Figueroa,Romero,3,9.0,10,297,4,0,2160,2018,150,851
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Figueroa,Romero,1,10.0,8,297,4,0,656,2018,67,603
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Marcos Rosales,Figueroa,Romero,2,10.0,9,297,4,0,656,2018,67,604
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Bouland,Edwards,2,9.0,10,1314,4,0,1767,2018,133,757
Bellator 206: Mousasi vs. MacDonald,2018-09-29,"San Jose, California, USA",Derek Cleary,Piccolotti,Terry,3,10.0,9,299,4,0,2160,2018,150,852
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Bouland,Edwards,1,10.0,9,1314,4,0,1433,2018,132,515
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,DiSegni,McKenna,2,10.0,9,1316,4,0,1433,2018,132,516
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,DiSegni,McKenna,3,9.0,10,1316,4,0,1433,2018,132,517
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,DiSegni,McKenna,1,9.0,10,1316,4,1,830,2018,105,486
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,DiSegni,McKenna,2,9.0,10,1316,4,1,830,2018,105,487
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,DiSegni,McKenna,3,9.0,10,1316,4,0,830,2018,105,488
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Shanks,Jenkins,1,10.0,9,1317,4,0,1767,2018,133,758
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,DiSegni,McKenna,1,10.0,9,1316,4,0,1433,2018,132,518
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Shanks,Jenkins,2,10.0,9,1317,4,0,1767,2018,133,759
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Shanks,Jenkins,1,10.0,9,1317,4,0,1433,2018,132,519
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Shanks,Jenkins,2,10.0,9,1317,4,0,1433,2018,132,520
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Shanks,Jenkins,3,10.0,9,1317,4,0,1433,2018,132,521
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Shanks,Jenkins,1,10.0,9,1317,4,0,830,2018,105,489
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Shanks,Jenkins,2,10.0,9,1317,4,0,830,2018,105,490
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Shanks,Jenkins,3,10.0,9,1317,4,0,830,2018,105,491
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Bouland,Edwards,3,10.0,9,1314,4,0,1767,2018,133,760
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,DiSegni,McKenna,3,9.0,10,1316,4,0,1767,2018,133,761
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Shanks,Jenkins,3,10.0,9,1317,4,0,1767,2018,133,762
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,DiSegni,McKenna,1,10.0,9,1316,4,0,1767,2018,133,763
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,DiSegni,McKenna,2,10.0,9,1316,4,0,1767,2018,133,764
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Bouland,Edwards,2,9.0,10,1314,4,0,1433,2018,132,522
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Bouland,Edwards,1,10.0,9,1314,4,0,830,2018,105,492
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Bouland,Edwards,2,9.0,10,1314,4,0,830,2018,105,493
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Bouland,Edwards,3,10.0,9,1314,4,0,830,2018,105,494
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Croxson,Corston,1,10.0,9,1315,4,0,1767,2018,133,765
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Croxson,Corston,2,10.0,9,1315,4,0,1767,2018,133,766
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Ben Cartlidge,Croxson,Corston,3,9.0,9,1315,4,1,1767,2018,133,767
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Bouland,Edwards,3,10.0,9,1314,4,0,1433,2018,132,523
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Croxson,Corston,2,10.0,9,1315,4,0,1433,2018,132,524
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Croxson,Corston,3,10.0,8,1315,4,0,1433,2018,132,525
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Croxson,Corston,1,10.0,9,1315,4,0,830,2018,105,495
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Croxson,Corston,2,10.0,9,1315,4,0,830,2018,105,496
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",Mark Collett,Croxson,Corston,3,10.0,8,1315,4,0,830,2018,105,497
CWFC 97: Shore vs. Maia,2018-09-29,"Cardiff, Wales",David Lethaby,Croxson,Corston,1,10.0,9,1315,4,0,1433,2018,132,526
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Palmer,Coga,2,10.0,9,1914,4,0,397,2018,122,205
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Palmer,Coga,1,10.0,9,1914,4,0,397,2018,122,206
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Harrison,Bezerra,2,10.0,9,1913,3,0,397,2018,122,207
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Harrison,Bezerra,1,10.0,9,1913,3,0,397,2018,122,208
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Almeida,Tuerxun,2,10.0,9,1912,3,0,397,2018,122,209
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Almeida,Tuerxun,1,10.0,9,1912,3,0,397,2018,122,210
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Rosholt,Tiller,2,10.0,9,1916,4,0,397,2018,122,211
PFL 8: 2018 Season,2018-10-05,"New Orleans, Louisiana, USA",Judge not found,Rosholt,Tiller,1,10.0,9,1916,4,0,397,2018,122,212
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Formiga,Pettis,3,10.0,9,2744,4,0,3214,2018,227,1157
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Formiga,Pettis,1,9.0,10,2744,4,0,3214,2018,227,1158
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Formiga,Pettis,1,10.0,9,2744,4,1,2160,2018,150,853
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Formiga,Pettis,3,10.0,8,2744,4,0,2160,2018,150,854
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Formiga,Pettis,2,10.0,9,2744,4,0,2160,2018,150,855
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Reyes,Saint Preux,1,10.0,9,2745,4,0,2160,2018,150,856
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Formiga,Pettis,2,10.0,9,2744,4,0,3214,2018,227,1159
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Glenn Trowbridge,Reyes,Saint Preux,2,10.0,9,2745,4,0,581,2018,44,564
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Reyes,Saint Preux,3,10.0,9,2745,4,0,2160,2018,150,857
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Glenn Trowbridge,Reyes,Saint Preux,1,10.0,9,2745,4,0,581,2018,44,565
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Glenn Trowbridge,Reyes,Saint Preux,3,10.0,9,2745,4,0,581,2018,44,566
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Reyes,Saint Preux,1,10.0,9,2745,4,0,3214,2018,227,1160
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Formiga,Pettis,3,10.0,9,2744,4,0,568,2018,64,254
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Reyes,Saint Preux,2,10.0,9,2745,4,0,3214,2018,227,1161
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derek Cleary,Reyes,Saint Preux,2,10.0,9,2745,4,0,2160,2018,150,858
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Formiga,Pettis,2,10.0,9,2744,4,0,568,2018,64,255
KSW 45: The Return to Wembley,2018-10-06,"London, England",Mark Collett,Silva,McSweeney,3,10.0,9,1599,3,0,830,2018,105,498
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Reyes,Saint Preux,3,10.0,9,2745,4,0,3214,2018,227,1162
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Formiga,Pettis,1,9.0,10,2744,4,0,568,2018,64,256
KSW 45: The Return to Wembley,2018-10-06,"London, England",Judge not found,Silva,McSweeney,1,10.0,9,1599,3,1,397,2018,122,213
KSW 45: The Return to Wembley,2018-10-06,"London, England",Judge not found,Silva,McSweeney,2,10.0,9,1599,3,0,397,2018,122,214
KSW 45: The Return to Wembley,2018-10-06,"London, England",Judge not found,Silva,McSweeney,3,10.0,9,1599,3,0,397,2018,122,215
KSW 45: The Return to Wembley,2018-10-06,"London, England",Mark Collett,Silva,McSweeney,1,9.0,10,1599,3,0,830,2018,105,499
KSW 45: The Return to Wembley,2018-10-06,"London, England",Mark Collett,Silva,McSweeney,2,10.0,9,1599,3,0,830,2018,105,500
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Santos,Lansberg,1,10.0,9,2746,4,0,3214,2018,227,1163
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Marcos Rosales,Santos,Lansberg,2,10.0,9,2746,4,0,656,2018,67,605
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Marcos Rosales,Santos,Lansberg,3,10.0,9,2746,4,0,656,2018,67,606
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Santos,Lansberg,2,10.0,9,2746,4,0,3214,2018,227,1164
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Sal D'Amato,Santos,Lansberg,3,10.0,9,2746,4,0,3214,2018,227,1165
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Chris Lee,Waterson-Gomez,Herrig,1,10.0,9,2747,4,0,1840,2018,187,802
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Chris Lee,Waterson-Gomez,Herrig,2,10.0,8,2747,4,0,1840,2018,187,803
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Chris Lee,Waterson-Gomez,Herrig,3,10.0,9,2747,4,0,1840,2018,187,804
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Waterson-Gomez,Herrig,1,10.0,9,2747,4,0,568,2018,64,257
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Waterson-Gomez,Herrig,2,10.0,9,2747,4,0,568,2018,64,258
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Michael Bell,Waterson-Gomez,Herrig,1,9.0,10,2747,4,1,1678,2018,67,271
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Michael Bell,Waterson-Gomez,Herrig,2,10.0,9,2747,4,0,1678,2018,67,272
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Michael Bell,Waterson-Gomez,Herrig,3,10.0,9,2747,4,0,1678,2018,67,273
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Marcos Rosales,Santos,Lansberg,1,10.0,9,2746,4,0,656,2018,67,607
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dave Hagen,Waterson-Gomez,Herrig,3,10.0,9,2747,4,0,568,2018,64,259
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Bader,Mitrione,3,10.0,8,301,4,0,1393,2018,74,310
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Bader,Mitrione,2,10.0,8,301,4,0,1393,2018,74,311
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Bader,Mitrione,1,10.0,9,301,4,0,1393,2018,74,312
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Bader,Mitrione,3,10.0,8,301,4,0,827,2018,65,262
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Bader,Mitrione,2,10.0,8,301,4,0,827,2018,65,263
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,de Jesus,Caron,1,10.0,9,307,4,0,1393,2018,74,313
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,de Jesus,Caron,2,9.0,10,307,4,0,1393,2018,74,314
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,de Jesus,Caron,3,10.0,9,307,4,0,1393,2018,74,315
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Click,Lopez,2,10.0,9,303,4,0,1393,2018,74,316
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Casey,Xhema,2,10.0,8,302,4,0,1393,2018,74,317
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Casey,Xhema,3,10.0,9,302,4,0,1393,2018,74,318
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Click,Lopez,1,10.0,9,303,4,0,827,2018,65,264
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Click,Lopez,2,10.0,9,303,4,0,827,2018,65,265
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Click,Lopez,3,10.0,9,303,4,0,827,2018,65,266
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Click,Lopez,1,10.0,9,303,4,0,1393,2018,74,319
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Click,Lopez,3,10.0,9,303,4,0,1393,2018,74,320
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Judge not found,Lachinov,Lally,1,10.0,9,305,2,0,397,2018,122,216
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Judge not found,Lachinov,Lally,2,10.0,9,305,2,0,397,2018,122,217
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Casey,Xhema,1,10.0,9,302,4,0,1393,2018,74,321
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Judge not found,Lachinov,Lally,3,10.0,9,305,2,0,397,2018,122,218
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Larkin,Pascu,2,10.0,9,306,4,0,827,2018,65,267
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Larkin,Pascu,3,9.0,10,306,4,0,827,2018,65,268
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,de Jesus,Caron,3,10.0,9,307,4,0,827,2018,65,269
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Bader,Mitrione,1,10.0,8,301,4,0,827,2018,65,270
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,de Jesus,Caron,2,9.0,10,307,4,0,827,2018,65,271
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,de Jesus,Caron,1,10.0,9,307,4,0,827,2018,65,272
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Larkin,Pascu,3,9.0,10,306,4,0,1393,2018,74,322
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Larkin,Pascu,2,10.0,9,306,4,0,1393,2018,74,323
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Eric Colón,Larkin,Pascu,1,10.0,9,306,4,0,1393,2018,74,324
Bellator 207: Mitrione vs. Bader,2018-10-12,"Uncasville, Connecticut, USA",Dave Tirelli,Larkin,Pascu,1,10.0,9,306,4,0,827,2018,65,273
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Eric Colón,Fiore,Mickle,3,10.0,9,308,4,0,1393,2018,74,325
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Fiore,Mickle,1,10.0,9,308,4,0,1840,2018,187,805
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Fiore,Mickle,3,10.0,9,308,4,0,1840,2018,187,806
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Meshkhoradze,Moore,1,10.0,9,310,3,0,1840,2018,187,807
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Meshkhoradze,Moore,2,10.0,9,310,3,0,1840,2018,187,808
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Meshkhoradze,Moore,3,10.0,9,310,3,0,1840,2018,187,809
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Chris Lee,Fiore,Mickle,2,10.0,9,308,4,0,1840,2018,187,810
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Eric Colón,Meshkhoradze,Moore,2,10.0,9,310,3,0,1393,2018,74,326
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Eric Colón,Meshkhoradze,Moore,3,10.0,9,310,3,0,1393,2018,74,327
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Eric Colón,Rodriguez,Diorio,1,10.0,9,311,4,0,1393,2018,74,328
Bellator 208: Fedor vs. Sonnen,2018-10-13,"Uniondale, New York, USA",Eric Colón,Rodriguez,Diorio,2,10.0,9,311,4,0,1393,2018,74,329
